rank_v3,file,pair,timeframe,year,direction,ohlcv_direction_v2,direction_match_v2,quality,quality_v3,decision_v3,score,final_score_v3,confidence_score_v3,spatial_score_v3,ohlcv_score_v3,structure_score_v3,alignment_score_v3,ob_conf,fvg_conf,x_distance,y_distance,local_structure_score,impulse_body_ratio_v2,distance_from_prediction,matched_ob_idx,matched_impulse_idx,matched_fvg_idx,start_datetime,end_datetime,clean_image_path,rank,ob_x,ob_y,ob_w,ob_h,fvg_x,fvg_y,fvg_w,fvg_h,image_id,preview_image_path,label_path,ob_count,fvg_count,object_count,status,ohlcv_status,window_candles,approx_ob_idx,ob_candle_direction_v2,impulse_candle_direction_v2,gap_size_v2,cnn_label,cnn_confidence,prob_bearish,prob_bullish,prob_sideways,setup_direction_v4,cnn_alignment,cnn_context_score,base_score_v3,final_score_v4,quality_v4,decision_v4,cnn_missing,direction_conflict,ohlcv_path_v5,liquidity_present_v5,liquidity_confirmed_v5,liquidity_score_v5,sweep_distance_v5,penetration_atr_v5,confirmation_type_v5,bos_present_v5,choch_present_v5,structure_alignment_v5,market_structure_score_v5,zone_status_v5,zone_fresh_v5,zone_mitigated_v5,zone_touch_count_v5,zone_score_v5,market_context_score_v5,structure_error_v5,base_score_v5_1,liquidity_component_v5_1,structure_component_v5_1,zone_component_v5_1,liquidity_adjustment_v5_1,structure_adjustment_v5_1,zone_adjustment_v5_1,final_score_v5_1,quality_v5_1,decision_v5_1,rank_v5_1,htf_timeframe_v6,htf_ohlcv_path_v6,htf_trend_v6,htf_trend_score_raw_v6,htf_ema50_v6,htf_ema200_v6,htf_slope_v6,htf_alignment_v6,atr_v6,atr_percentile_v6,volatility_regime_v6,volatility_score_v6,session_datetime_v6,session_v6,session_score_v6,context_error_v6,base_score_v6,htf_component_v6,volatility_component_v6,htf_adjustment_v6,volatility_adjustment_v6,final_score_v6,quality_v6,decision_v6,rank_v6
7,gbpusd_h1_2025_20250319_150000_0014.txt,GBPUSD,H1,2025,bullish_candidate,bullish_candidate,True,MEDIUM,HIGH,ACCEPT,0.6569345,0.7911356875000001,0.5558025,0.8563308333333334,1.0,0.84610225,0.4,0.475853,0.635752,0.00784,0.086745,0.820729,0.893224,6.0,4.0,5.0,6.0,2025-03-19 15:00:00,2025-03-25 19:00:00,ai/datasets/annotation/auto_labels_v5_medium/images/clean/gbpusd_h1_2025_20250319_150000_0014.png,1,0.103246,0.406191,0.0226687,0.127665,0.111086,0.319446,0.0405079,0.0481203,gbpusd_h1_2025_20250319_150000_0014,ai/datasets/annotation/auto_labels_v5_medium/images/preview/gbpusd_h1_2025_20250319_150000_0014.png,ai/datasets/annotation/auto_labels_v5_medium/labels/yolo/gbpusd_h1_2025_20250319_150000_0014.txt,2,2,4,auto_labeled_v5_paired_ob_fvg,ok,100,10,bearish,bullish,0.00076,sideways,0.7733291387557983,0.1569591760635376,0.0697117298841476,0.7733291387557983,bullish,0.55,0.4876655131578445,0.7911356875000001,0.730441652631569,MEDIUM,REVIEW,False,False,ai\datasets\raw\ohlcv\GBPUSD\H1\2025\GBPUSD_H1_2025_RAW.csv,False,False,0.0,,0.0,,False,True,True,0.75,mitigated,False,True,31,0.25,0.3249999999999999,,0.730441652631569,0.5,0.75,0.25,0.0,0.025,-0.02,0.735441652631569,MEDIUM,REVIEW,12,H4,ai\datasets\raw\ohlcv\GBPUSD\H4\2025\GBPUSD_H4_2025_RAW.csv,neutral,0.5,1.293571484364203,1.2772207710835983,-0.0001726720008856,0.5,0.0014435714285714,0.496,normal,1.0,2025-03-25 19:00:00,new_york,1.0,,0.735441652631569,0.5,1.0,0.0,0.03,0.765441652631569,HIGH,ACCEPT,11
11,gbpusd_m15_2025_20250109_060000_0006.txt,GBPUSD,M15,2025,bullish_candidate,bullish_candidate,True,MEDIUM,HIGH,ACCEPT,0.6702866,0.7880882,0.5622335,0.8757166666666667,1.0,0.717136,0.65,0.660401,0.464066,0.009244,0.06361,0.608923,0.918103,3.0,34.0,35.0,36.0,2025-01-09 06:00:00,2025-01-10 06:45:00,ai/datasets/annotation/auto_labels_v5_medium/images/clean/gbpusd_m15_2025_20250109_060000_0006.png,1,0.370463,0.609337,0.0229695,0.0821449,0.379707,0.545727,0.0398074,0.0455317,gbpusd_m15_2025_20250109_060000_0006,ai/datasets/annotation/auto_labels_v5_medium/images/preview/gbpusd_m15_2025_20250109_060000_0006.png,ai/datasets/annotation/auto_labels_v5_medium/labels/yolo/gbpusd_m15_2025_20250109_060000_0006.txt,1,1,2,auto_labeled_v5_paired_ob_fvg,ok,100,37,bearish,bullish,0.0006,sideways,0.5597713589668274,0.3807421326637268,0.0594865158200264,0.5597713589668274,bullish,0.55,0.4289371237158775,0.7880882,0.7162579847431756,MEDIUM,REVIEW,False,False,ai\datasets\raw\ohlcv\GBPUSD\M15\2025\GBPUSD_M15_2025_RAW.csv,False,False,0.0,,0.0,,False,True,True,0.75,mitigated,False,True,6,0.25,0.3249999999999999,,0.7162579847431756,0.5,0.75,0.25,0.0,0.025,-0.02,0.7212579847431756,MEDIUM,REVIEW,13,H1,ai\datasets\raw\ohlcv\GBPUSD\H1\2025\GBPUSD_H1_2025_RAW.csv,neutral,0.5,,,0.0,0.5,0.0004392857142857,0.2,normal,1.0,2025-01-10 06:45:00,off_session,0.35,,0.7212579847431756,0.5,1.0,0.0,0.03,0.7512579847431756,HIGH,ACCEPT,12
15,gbpusd_m5_2025_20250102_164000_0003.txt,GBPUSD,M5,2025,bullish_candidate,bullish_candidate,True,LOW,MEDIUM,REVIEW,0.5396914250000001,0.7751404375000001,0.3230389999999999,0.9004400833333339,1.0,0.7618665,0.85,0.266048,0.38003,0.0086349999999999,0.045246,0.641925,0.984615,1.0,63.0,64.0,65.0,2025-01-02 16:40:00,2025-01-03 00:55:00,ai/datasets/annotation/auto_labels_v5_medium/images/clean/gbpusd_m5_2025_20250102_164000_0003.png,1,0.628939,0.632677,0.0231964,0.057937,0.637574,0.587431,0.0411337,0.0330033,gbpusd_m5_2025_20250102_164000_0003,ai/datasets/annotation/auto_labels_v5_medium/images/preview/gbpusd_m5_2025_20250102_164000_0003.png,ai/datasets/annotation/auto_labels_v5_medium/labels/yolo/gbpusd_m5_2025_20250102_164000_0003.txt,0,0,0,auto_labeled_v5_paired_ob_fvg,ok,100,62,bearish,bullish,0.00022,bearish,0.4924438595771789,0.4924438595771789,0.0599968135356903,0.4475592672824859,bullish,0.0,0.0,0.7751404375000001,0.6201123500000001,MEDIUM,REVIEW,False,True,ai\datasets\raw\ohlcv\GBPUSD\M5\2025\GBPUSD_M5_2025_RAW.csv,True,True,1.0,9.0,0.3186646433992856,CHOCH,True,True,True,1.0,mitigated,False,True,3,0.25,0.8125,,0.6201123500000001,1.0,1.0,0.25,0.06,0.05,-0.02,0.7101123500000002,MEDIUM,REVIEW,15,M15,ai\datasets\raw\ohlcv\GBPUSD\M15\2025\GBPUSD_M15_2025_RAW.csv,neutral,0.5,,,0.0,0.5,0.0003178571428571,0.348,normal,1.0,2025-01-03 00:55:00,off_session,0.35,,0.7101123500000002,0.5,1.0,0.0,0.03,0.7401123500000002,MEDIUM,REVIEW,13
24,gbpusd_m5_2025_20250106_194000_0009.txt,GBPUSD,M5,2025,bullish_candidate,uncertain,False,MEDIUM,LOW,WATCHLIST,0.6700363500000002,0.6135340250000001,0.559294,0.8778348333333339,0.35,1.0,0.15,0.693619,0.424969,0.0079939999999999,0.067598,,,,,,,2025-01-06 19:40:00,2025-01-07 03:55:00,ai/datasets/annotation/auto_labels_v5_medium/images/clean/gbpusd_m5_2025_20250106_194000_0009.png,1,0.92378,0.706976,0.0241999,0.0870539,0.931774,0.639378,0.0398905,0.0499018,gbpusd_m5_2025_20250106_194000_0009,ai/datasets/annotation/auto_labels_v5_medium/images/preview/gbpusd_m5_2025_20250106_194000_0009.png,ai/datasets/annotation/auto_labels_v5_medium/labels/yolo/gbpusd_m5_2025_20250106_194000_0009.txt,0,0,0,auto_labeled_v5_paired_ob_fvg,ok,100,91,,,,sideways,0.9450563192367554,0.0108012650161981,0.0441424064338207,0.9450563192367554,bullish,0.55,0.5348904877901077,0.6135340250000001,0.5978053175580217,LOW,WATCHLIST,False,False,ai\datasets\raw\ohlcv\GBPUSD\M5\2025\GBPUSD_M5_2025_RAW.csv,True,True,0.8,3.0,0.0144032921811634,CHOCH,False,True,True,0.75,mitigated,False,True,5,0.25,0.645,,0.5978053175580217,0.8,0.75,0.25,0.036,0.025,-0.02,0.6388053175580217,MEDIUM,REVIEW,23,M15,ai\datasets\raw\ohlcv\GBPUSD\M15\2025\GBPUSD_M15_2025_RAW.csv,bullish,1.0,1.2507066596577885,1.2471404473901553,8.99565428414454e-05,1.0,0.00042,0.432,normal,1.0,2025-01-07 03:55:00,off_session,0.35,,0.6388053175580217,1.0,1.0,0.05,0.03,0.7188053175580218,MEDIUM,REVIEW,14
20,gbpusd_m5_2025_20250106_112000_0008.txt,GBPUSD,M5,2025,bearish_candidate,bearish_candidate,True,LOW,MEDIUM,REVIEW,0.504472975,0.7520091,0.2733715,0.88969275,1.0,0.71552355,0.85,0.295132,0.251611,0.008313,0.055953,0.644609,0.847222,1.0,49.0,50.0,51.0,2025-01-06 11:20:00,2025-01-06 19:35:00,ai/datasets/annotation/auto_labels_v5_medium/images/clean/gbpusd_m5_2025_20250106_112000_0008.png,1,0.503684,0.150439,0.0261675,0.0764775,0.511997,0.206392,0.042148,0.0332651,gbpusd_m5_2025_20250106_112000_0008,ai/datasets/annotation/auto_labels_v5_medium/images/preview/gbpusd_m5_2025_20250106_112000_0008.png,ai/datasets/annotation/auto_labels_v5_medium/labels/yolo/gbpusd_m5_2025_20250106_112000_0008.txt,1,1,2,auto_labeled_v5_paired_ob_fvg,ok,100,50,bullish,bearish,0.00039,sideways,0.4959352016448974,0.369942843914032,0.1341219246387481,0.4959352016448974,bearish,0.55,0.4113821804523468,0.7520091,0.6838837160904694,MEDIUM,REVIEW,False,False,ai\datasets\raw\ohlcv\GBPUSD\M5\2025\GBPUSD_M5_2025_RAW.csv,False,False,0.0,,0.0,,False,True,True,0.75,fresh,True,False,0,1.0,0.5125,,0.6838837160904694,0.5,0.75,1.0,0.0,0.025,0.04,0.7488837160904694,MEDIUM,REVIEW,11,M15,ai\datasets\raw\ohlcv\GBPUSD\M15\2025\GBPUSD_M15_2025_RAW.csv,bullish,1.0,1.24939995154766,1.2455386653535216,0.0007173723432102,0.0,0.0006299999999999,0.628,normal,1.0,2025-01-06 19:35:00,new_york,1.0,,0.7488837160904694,0.0,1.0,-0.05,0.03,0.7088837160904694,MEDIUM,REVIEW,15
9,gbpusd_h4_2025_20250613_160000_0008.txt,GBPUSD,H4,2025,bullish_candidate,bullish_candidate,True,LOW,HIGH,ACCEPT,0.6258079749999998,0.7895681374999999,0.4592575,0.9081849166666668,1.0,0.7059556,0.85,0.45589,0.462625,0.007449,0.0441139999999999,0.608664,0.88664,1.0,47.0,48.0,49.0,2025-06-13 16:00:00,2025-07-08 04:00:00,ai/datasets/annotation/auto_labels_v5_medium/images/clean/gbpusd_h4_2025_20250613_160000_0008.png,1,0.486409,0.439118,0.0231907,0.0627327,0.493858,0.395004,0.0434107,0.0270685,gbpusd_h4_2025_20250613_160000_0008,ai/datasets/annotation/auto_labels_v5_medium/images/preview/gbpusd_h4_2025_20250613_160000_0008.png,ai/datasets/annotation/auto_labels_v5_medium/labels/yolo/gbpusd_h4_2025_20250613_160000_0008.txt,0,0,0,auto_labeled_v5_paired_ob_fvg,ok,100,48,bearish,bullish,0.00146,sideways,0.4832955598831177,0.0470131896436214,0.4696912765502929,0.4832955598831177,bullish,0.55,0.4079062789678574,0.7895681374999999,0.7132357657935714,MEDIUM,REVIEW,False,False,ai\datasets\raw\ohlcv\GBPUSD\H4\2025\GBPUSD_H4_2025_RAW.csv,False,False,0.0,,0.0,,True,False,True,0.7,mitigated,False,True,24,0.25,0.3075,,0.7132357657935714,0.5,0.7,0.25,0.0,0.0199999999999999,-0.02,0.7132357657935714,MEDIUM,REVIEW,14,H4,ai\datasets\raw\ohlcv\GBPUSD\H4\2025\GBPUSD_H4_2025_RAW.csv,neutral,0.5,1.3642770303338965,1.3543049192795698,-0.0008490319305162,0.5,0.0030521428571428,0.02,low,0.35,2025-07-08 04:00:00,off_session,0.35,,0.7132357657935714,0.5,0.35,0.0,-0.009000000000000001,0.7042357657935714,MEDIUM,REVIEW,16
3,xauusd_m15_2025_20250124_101500_0016.txt,XAUUSD,M15,2025,bullish_candidate,bullish_candidate,True,MEDIUM,HIGH,ACCEPT,0.6653344749999998,0.7975793874999999,0.5454105,0.8863114166666668,1.0,0.7622023,0.65,0.427733,0.663088,0.010149,0.050327,0.69242,0.891798,4.0,90.0,91.0,92.0,2025-01-24 10:15:00,2025-01-27 12:00:00,ai/datasets/annotation/auto_labels_v5_medium/images/clean/xauusd_m15_2025_20250124_101500_0016.png,1,0.868709,0.824854,0.024449,0.063681,0.878858,0.774527,0.0425571,0.0393984,xauusd_m15_2025_20250124_101500_0016,ai/datasets/annotation/auto_labels_v5_medium/images/preview/xauusd_m15_2025_20250124_101500_0016.png,ai/datasets/annotation/auto_labels_v5_medium/labels/yolo/xauusd_m15_2025_20250124_101500_0016.txt,1,1,2,auto_labeled_v5_paired_ob_fvg,ok,100,86,bearish,bullish,1.83,bearish,0.4399957954883575,0.4399957954883575,0.2047892212867736,0.3552150130271911,bullish,0.0,0.0,0.7975793874999999,0.63806351,MEDIUM,REVIEW,False,True,ai\datasets\raw\ohlcv\XAUUSD\M15\2025\XAUUSD_M15_2025_RAW.csv,True,False,0.65,29.0,0.3523415100352259,,True,True,True,1.0,mitigated,False,True,4,0.25,0.6725,,0.63806351,0.65,1.0,0.25,0.018,0.05,-0.02,0.68606351,MEDIUM,REVIEW,18,H1,ai\datasets\raw\ohlcv\XAUUSD\H1\2025\XAUUSD_H1_2025_RAW.csv,neutral,0.5,2761.740797762377,2731.351274129357,-0.0005809171049162,0.5,4.145714285714348,0.896,high,0.65,2025-01-27 12:00:00,asia,0.55,,0.68606351,0.5,0.65,0.0,0.009000000000000001,0.69506351,MEDIUM,REVIEW,17
8,gbpusd_h4_2025_20250522_000000_0007.txt,GBPUSD,H4,2025,bearish_candidate,bearish_candidate,True,LOW,HIGH,ACCEPT,0.6491323000000001,0.7900547874999999,0.54572,0.8542660000000007,1.0,0.7510835499999999,0.65,0.315633,0.775807,0.0098759999999999,0.0790619999999999,0.699699,0.846512,4.0,21.0,22.0,23.0,2025-05-22 00:00:00,2025-06-13 12:00:00,ai/datasets/annotation/auto_labels_v5_medium/images/clean/gbpusd_h4_2025_20250522_000000_0007.png,1,0.254837,0.371057,0.0252863,0.0989759,0.264713,0.450119,0.0424312,0.0610191,gbpusd_h4_2025_20250522_000000_0007,ai/datasets/annotation/auto_labels_v5_medium/images/preview/gbpusd_h4_2025_20250522_000000_0007.png,ai/datasets/annotation/auto_labels_v5_medium/labels/yolo/gbpusd_h4_2025_20250522_000000_0007.txt,1,1,2,auto_labeled_v5_paired_ob_fvg,ok,100,25,bullish,bearish,0.00185,sideways,0.8382648229598999,0.0462357178330421,0.1154994666576385,0.8382648229598999,bearish,0.55,0.5055228263139725,0.7900547874999999,0.7331483952627945,MEDIUM,REVIEW,False,False,ai\datasets\raw\ohlcv\GBPUSD\H4\2025\GBPUSD_H4_2025_RAW.csv,False,False,0.0,,0.0,,False,False,False,0.0,mitigated,False,True,51,0.25,0.0625,,0.7331483952627945,0.5,0.5,0.25,0.0,0.0,-0.02,0.6831483952627945,MEDIUM,REVIEW,19,H4,ai\datasets\raw\ohlcv\GBPUSD\H4\2025\GBPUSD_H4_2025_RAW.csv,neutral,0.5,1.3536841351457447,1.3415844874150542,0.0012669837199696,0.5,0.0047385714285714,0.944,high,0.65,2025-06-13 12:00:00,asia,0.55,,0.6831483952627945,0.5,0.65,0.0,0.009000000000000001,0.6921483952627945,MEDIUM,REVIEW,18
23,xauusd_m15_2025_20250116_210000_0011.txt,XAUUSD,M15,2025,bullish_candidate,bullish_candidate,True,LOW,MEDIUM,REVIEW,0.5116524500000001,0.701148575,0.3200665,0.8493501666666674,1.0,0.498931,0.85,0.284271,0.355862,0.0085779999999999,0.0893019999999999,0.492162,0.511502,2.0,73.0,74.0,75.0,2025-01-16 21:00:00,2025-01-17 22:45:00,ai/datasets/annotation/auto_labels_v5_medium/images/clean/xauusd_m15_2025_20250116_210000_0011.png,1,0.717941,0.593148,0.0240143,0.116095,0.726519,0.503846,0.0394397,0.063698,xauusd_m15_2025_20250116_210000_0011,ai/datasets/annotation/auto_labels_v5_medium/images/preview/xauusd_m15_2025_20250116_210000_0011.png,ai/datasets/annotation/auto_labels_v5_medium/labels/yolo/xauusd_m15_2025_20250116_210000_0011.txt,0,0,0,auto_labeled_v5_paired_ob_fvg,ok,100,71,bearish,bullish,1.36,sideways,0.702940046787262,0.2413290441036224,0.0557309202849864,0.702940046787262,bullish,0.55,0.468308512866497,0.701148575,0.6545805625732994,MEDIUM,REVIEW,False,False,ai\datasets\raw\ohlcv\XAUUSD\M15\2025\XAUUSD_M15_2025_RAW.csv,False,False,0.0,,0.0,,False,True,True,0.75,mitigated,False,True,14,0.25,0.3249999999999999,,0.6545805625732994,0.5,0.75,0.25,0.0,0.025,-0.02,0.6595805625732994,MEDIUM,REVIEW,20,H1,ai\datasets\raw\ohlcv\XAUUSD\H1\2025\XAUUSD_H1_2025_RAW.csv,neutral,0.5,2704.575750053333,2680.8385514937227,0.0007226479899675,0.5,2.3642857142856752,0.408,normal,1.0,2025-01-17 22:45:00,new_york,1.0,,0.6595805625732994,0.5,1.0,0.0,0.03,0.6895805625732995,MEDIUM,REVIEW,19
21,gbpusd_h4_2025_20250124_160000_0002.txt,GBPUSD,H4,2025,bearish_candidate,bearish_candidate,True,LOW,MEDIUM,REVIEW,0.5939370500000001,0.748844325,0.4148495,0.8988628333333337,1.0,0.5841799999999999,0.85,0.469513,0.360186,0.0087219999999999,0.046194,0.512822,0.716702,2.0,15.0,16.0,17.0,2025-01-24 16:00:00,2025-02-18 04:00:00,ai/datasets/annotation/auto_labels_v5_medium/images/clean/gbpusd_h4_2025_20250124_160000_0002.png,1,0.130172,0.403725,0.023126,0.0636112,0.138894,0.449919,0.045057,0.031929,gbpusd_h4_2025_20250124_160000_0002,ai/datasets/annotation/auto_labels_v5_medium/images/preview/gbpusd_h4_2025_20250124_160000_0002.png,ai/datasets/annotation/auto_labels_v5_medium/labels/yolo/gbpusd_h4_2025_20250124_160000_0002.txt,1,1,2,auto_labeled_v5_paired_ob_fvg,ok,100,13,bullish,bearish,0.0006,sideways,0.5874221920967102,0.0746405571699142,0.3379373252391815,0.5874221920967102,bearish,0.55,0.4365411028265953,0.748844325,0.6863836805653191,MEDIUM,REVIEW,False,False,ai\datasets\raw\ohlcv\GBPUSD\H4\2025\GBPUSD_H4_2025_RAW.csv,False,False,0.0,,0.0,,False,True,True,0.75,mitigated,False,True,35,0.25,0.3249999999999999,,0.6863836805653191,0.5,0.75,0.25,0.0,0.025,-0.02,0.6913836805653191,MEDIUM,REVIEW,16,H4,ai\datasets\raw\ohlcv\GBPUSD\H4\2025\GBPUSD_H4_2025_RAW.csv,neutral,0.5,,,0.0,0.5,0.0025785714285714,0.0053475935828877,low,0.35,2025-02-18 04:00:00,off_session,0.35,,0.6913836805653191,0.5,0.35,0.0,-0.009000000000000001,0.6823836805653191,MEDIUM,REVIEW,20
19,gbpusd_m15_2025_20250110_070000_0007.txt,GBPUSD,M15,2025,bullish_candidate,bullish_candidate,True,LOW,MEDIUM,REVIEW,0.550048525,0.7539909250000001,0.325961,0.9164230833333332,1.0,0.84534105,0.4,0.271991,0.379931,0.007503,0.036802,0.841329,0.852792,6.0,7.0,8.0,9.0,2025-01-10 07:00:00,2025-01-13 08:45:00,ai/datasets/annotation/auto_labels_v5_medium/images/clean/gbpusd_m15_2025_20250110_070000_0007.png,1,0.13001,0.291919,0.0228098,0.0456612,0.137513,0.255117,0.0392539,0.0277936,gbpusd_m15_2025_20250110_070000_0007,ai/datasets/annotation/auto_labels_v5_medium/images/preview/gbpusd_m15_2025_20250110_070000_0007.png,ai/datasets/annotation/auto_labels_v5_medium/labels/yolo/gbpusd_m15_2025_20250110_070000_0007.txt,1,1,2,auto_labeled_v5_paired_ob_fvg,ok,100,13,bearish,bullish,0.00069,bearish,0.7919380068778992,0.7919380068778992,0.0706003159284591,0.1374616026878357,bullish,0.0,0.0,0.7539909250000001,0.59,LOW,WATCHLIST,False,True,ai\datasets\raw\ohlcv\GBPUSD\M15\2025\GBPUSD_M15_2025_RAW.csv,False,False,0.0,,0.0,,True,True,True,1.0,partially_mitigated,False,True,1,0.65,0.5125,,0.59,0.5,1.0,0.65,0.0,0.05,0.012,0.652,MEDIUM,REVIEW,22,H1,ai\datasets\raw\ohlcv\GBPUSD\H1\2025\GBPUSD_H1_2025_RAW.csv,neutral,0.5,,,0.0,0.5,0.0010528571428571,0.62,normal,1.0,2025-01-13 08:45:00,asia,0.55,,0.652,0.5,1.0,0.0,0.03,0.682,MEDIUM,REVIEW,21
22,gbpusd_m5_2025_20250109_142000_0017.txt,GBPUSD,M5,2025,bullish_candidate,bullish_candidate,True,LOW,MEDIUM,REVIEW,0.539894625,0.7222534499999999,0.3599265,0.8564565833333333,1.0,0.54719865,0.85,0.440448,0.279405,0.006599,0.092399,0.486075,0.660714,2.0,8.0,9.0,10.0,2025-01-09 14:20:00,2025-01-09 22:35:00,ai/datasets/annotation/auto_labels_v5_medium/images/clean/gbpusd_m5_2025_20250109_142000_0017.png,1,0.103915,0.838296,0.0228386,0.112314,0.110514,0.745897,0.0425388,0.0759411,gbpusd_m5_2025_20250109_142000_0017,ai/datasets/annotation/auto_labels_v5_medium/images/preview/gbpusd_m5_2025_20250109_142000_0017.png,ai/datasets/annotation/auto_labels_v5_medium/labels/yolo/gbpusd_m5_2025_20250109_142000_0017.txt,1,1,2,auto_labeled_v5_paired_ob_fvg,ok,100,10,bearish,bullish,5e-05,sideways,0.6556068658828735,0.0992084592580795,0.2451846897602081,0.6556068658828735,bullish,0.55,0.4552918881177902,0.7222534499999999,0.6688611376235579,MEDIUM,REVIEW,False,False,ai\datasets\raw\ohlcv\GBPUSD\M5\2025\GBPUSD_M5_2025_RAW.csv,True,False,0.65,32.0,0.1401273885351034,,True,False,True,0.7,mitigated,False,True,10,0.25,0.5675,,0.6688611376235579,0.65,0.7,0.25,0.018,0.0199999999999999,-0.02,0.6868611376235579,MEDIUM,REVIEW,17,M15,ai\datasets\raw\ohlcv\GBPUSD\M15\2025\GBPUSD_M15_2025_RAW.csv,neutral,0.5,1.230557208644689,1.2362091313781811,8.055602917006402e-05,0.5,0.0002307142857143,0.076,low,0.35,2025-01-09 22:35:00,new_york,1.0,,0.6868611376235579,0.5,0.35,0.0,-0.009000000000000001,0.6778611376235579,MEDIUM,REVIEW,22
12,gbpusd_h4_2025_20251009_000000_0013.txt,GBPUSD,H4,2025,bullish_candidate,bullish_candidate,True,LOW,HIGH,ACCEPT,0.643751525,0.7871140750000001,0.521203,0.8719124166666672,1.0,0.74834645,0.65,0.536932,0.505474,0.0091269999999999,0.067414,0.710957,0.817784,4.0,21.0,22.0,23.0,2025-10-09 00:00:00,2025-10-31 12:00:00,ai/datasets/annotation/auto_labels_v5_medium/images/clean/gbpusd_h4_2025_20251009_000000_0013.png,1,0.25405,0.529417,0.0237682,0.0755547,0.263177,0.462003,0.0380561,0.0594631,gbpusd_h4_2025_20251009_000000_0013,ai/datasets/annotation/auto_labels_v5_medium/images/preview/gbpusd_h4_2025_20251009_000000_0013.png,ai/datasets/annotation/auto_labels_v5_medium/labels/yolo/gbpusd_h4_2025_20251009_000000_0013.txt,2,2,4,auto_labeled_v5_paired_ob_fvg,ok,100,25,bearish,bullish,0.00281,bearish,0.6536369323730469,0.6536369323730469,0.0561821572482585,0.2901809215545654,bullish,0.0,0.0,0.7871140750000001,0.6296912600000001,MEDIUM,REVIEW,False,True,ai\datasets\raw\ohlcv\GBPUSD\H4\2025\GBPUSD_H4_2025_RAW.csv,True,False,0.65,31.0,0.1567050641165114,,False,True,True,0.75,mitigated,False,True,5,0.25,0.585,,0.6296912600000001,0.65,0.75,0.25,0.018,0.025,-0.02,0.6526912600000001,MEDIUM,REVIEW,21,H4,ai\datasets\raw\ohlcv\GBPUSD\H4\2025\GBPUSD_H4_2025_RAW.csv,bearish,1.0,1.3265880230677791,1.3373261258019649,-0.0039577485482224,0.0,0.0037535714285714,0.844,high,0.65,2025-10-31 12:00:00,asia,0.55,,0.6526912600000001,0.0,0.65,-0.05,0.009000000000000001,0.59169126,LOW,WATCHLIST,23
13,xauusd_h4_2025_20250917_080000_0012.txt,XAUUSD,H4,2025,bearish_candidate,bearish_candidate,True,LOW,MEDIUM,REVIEW,0.5711539499999997,0.78402425,0.392777,0.8795641666666666,1.0,0.9341369,0.4,0.417246,0.368308,0.007586,0.06801,0.948979,0.906573,5.0,97.0,98.0,99.0,2025-09-17 08:00:00,2025-10-09 20:00:00,ai/datasets/annotation/auto_labels_v5_medium/images/clean/xauusd_h4_2025_20250917_080000_0012.png,1,0.931487,0.115581,0.0213482,0.043596,0.939073,0.183591,0.0409851,0.0956449,xauusd_h4_2025_20250917_080000_0012,ai/datasets/annotation/auto_labels_v5_medium/images/preview/xauusd_h4_2025_20250917_080000_0012.png,ai/datasets/annotation/auto_labels_v5_medium/labels/yolo/xauusd_h4_2025_20250917_080000_0012.txt,0,0,0,auto_labeled_v5_paired_ob_fvg,ok,100,92,bullish,bearish,51.53,bullish,0.8619227409362793,0.0123699763789772,0.8619227409362793,0.1257072687149047,bearish,0.0,0.0,0.78402425,0.59,LOW,WATCHLIST,False,True,ai\datasets\raw\ohlcv\XAUUSD\H4\2025\XAUUSD_H4_2025_RAW.csv,False,False,0.0,,0.0,,False,True,True,0.75,mitigated,False,True,2,0.25,0.3249999999999999,,0.59,0.5,0.75,0.25,0.0,0.025,-0.02,0.595,LOW,WATCHLIST,24,H4,ai\datasets\raw\ohlcv\XAUUSD\H4\2025\XAUUSD_H4_2025_RAW.csv,bullish,1.0,3928.284374891535,3721.4758686043374,0.0122517785047513,0.0,32.13571428571423,1.0,extreme,0.25,2025-10-09 20:00:00,new_york,1.0,,0.595,0.0,0.25,-0.05,-0.015,0.4899999999999999,LOW,WATCHLIST,24
